"","x"
"2138",700720
"2139",700719
"2140",700718
"2141",700717
"2142",700716
"2143",700715
"2144",700714
"2145",700713
"2146",700712
"2147",700711
"2148",700710
"2149",700709
"2150",700708
"2151",700707
"2152",700706
"2153",700705
"2154",700704
"2155",700703
"2156",700702
"2157",700701
"2158",700700
"2159",700699
"2160",700698
"2161",700697
"2162",700696
"2163",700695
"2164",700694
"2165",700693
"2166",700692
"2167",700691
"2168",700690
"2169",700689
"2170",700688
"2171",700687
"2172",700686
"2173",700685
"2174",700684
"2175",700683
"2176",700682
"2177",700681
"2178",700680
"2179",700679
"2180",700678
"2181",700677
"2182",700676
"2183",700675
"2184",700674
"2185",700673
"2186",700672
"2187",700671
"2188",700670
"2189",700669
"2190",700607
"2191",700606
"2192",700605
"2193",700604
"2194",700595
"2195",700594
"2196",700593
"2197",700592
"2198",700591
"2199",700590
"2200",700589
"2201",700588
"2202",700587
"2203",700585
"2204",700584
"2205",700583
"2206",700582
"2207",700581
"2208",700539
"2209",700538
"2210",700537
"2211",700536
"2212",700535
"2213",700516
"2214",700515
"2215",700514
"2216",700502
"2217",700501
"2218",700500
"2219",700499
"2220",700498
"2221",700497
"2222",700496
"2223",700495
"2224",700494
"2225",700493
"2226",700492
"2227",700491
"2228",700490
"2229",700489
"2230",700488
"2231",700487
"2232",700486
"2233",700485
"2234",700484
"2235",700483
"2236",700482
"2237",700481
"2238",700480
"2239",700479
"2240",700478
"2241",700477
"2242",700476
"2243",700467
"2244",700465
"2245",700464
"2246",700463
"2247",700462
"2248",700461
"2249",700460
"2250",700384
"2251",700383
"2252",700382
"2253",700381
"2254",700380
"2255",700352
"2256",700281
"2257",700273
"2258",700266
"2259",700265
"2260",700264
"2261",700263
"2262",700262
"2263",700261
"2264",700260
"2265",700215
"2266",700214
"2267",700210
"2268",700134
"2269",699709
"2270",699708
"2271",699707
"2272",699706
"2273",699705
"2274",699704
"2275",699703
"2276",699259
"2277",699258
"2278",699257
"2279",699256
"2280",699255
"2281",699254
"2282",698691
"2283",698690
"2284",698385
"2285",698312
"2286",698311
"2287",698310
"2288",698309
"2289",698308
"2290",698307
"2291",698306
"2292",698305
"2293",698304
"2294",698303
"2295",698302
"2296",698301
"2297",698300
"2298",698299
"2299",698298
"2300",698156
"2301",698155
"2302",697461
"2303",697460
"2304",697459
"2305",697458
"2306",696948
"2307",696947
"2308",696946
"2309",696895
"2310",696894
"2311",696893
"2312",696892
"2313",696891
"2314",696890
"2315",696889
"2316",696887
"2317",696885
"2318",696884
"2319",696883
"2320",696882
"2321",696881
"2322",696880
"2323",696878
"2324",696877
"2325",696875
"2326",696874
"2327",696873
"2328",696872
"2329",696871
"2330",696870
"2331",696869
"2332",696868
"2333",696867
"2334",696866
"2335",696865
"2336",696582
"2337",696486
"2338",696485
"2339",696484
"2340",696483
"2341",696482
"2342",696481
"2343",696480
"2344",696479
"2345",696478
"2346",696477
"2347",696476
"2348",696475
"2349",696474
"2350",696473
"2351",696471
"2352",696470
"2353",696469
"2354",696468
"2355",695693
"2356",695692
"2357",695691
"2358",695690
"2359",695689
"2360",695687
"2361",695686
"2362",695685
"2363",695307
"2364",695306
"2365",695305
"2366",694733
"2367",694624
"2368",694623
"2369",694041
"2370",694040
"2371",693954
"2372",693953
"2373",693952
"2374",693866
"2375",693865
"2376",693864
"2377",693863
"2378",693862
"2379",693861
"2380",693860
"2381",693859
"2382",693858
"2383",693857
"2384",693592
"2385",693591
"2386",693590
"2387",693589
"2388",693584
"2389",693446
"2390",692756
"2391",692755
"2392",692721
"2393",692720
"2394",692719
"2395",692354
"2396",691613
"2397",691612
"2398",691611
"2399",690236
"2400",689947
"2401",689946
"2402",689945
"2403",689944
"2404",689831
"2405",689830
"2406",689829
"2407",689828
"2408",689827
"2409",689826
"2410",689824
"2411",689823
"2412",689822
"2413",689821
"2414",689820
"2415",689819
"2416",689818
"2417",689817
"2418",689816
"2419",689815
"2420",689814
"2421",689813
"2422",689812
"2423",689811
"2424",689810
"2425",689809
"2426",689808
"2427",689807
"2428",689806
"2429",689805
"2430",689803
"2431",689756
"2432",689416
"2433",689415
"2434",689321
"2435",689319
"2436",687996
"2437",687821
"2438",687719
"2439",687468
"2440",687467
"2441",687466
"2442",687404
"2443",687403
"2444",687402
"2445",687401
"2446",687400
"2447",687399
"2448",687398
"2449",687396
"2450",687395
"2451",687394
"2452",687393
"2453",687392
"2454",687391
"2455",687390
"2456",687389
"2457",687388
"2458",687387
"2459",687386
"2460",687385
"2461",687384
"2462",687383
"2463",687382
"2464",687381
"2465",687380
"2466",687379
"2467",687119
"2468",687118
"2469",687117
"2470",687116
"2471",687115
"2472",687114
"2473",687113
"2474",687110
"2475",687109
"2476",686953
"2477",686631
"2478",686524
"2479",685871
"2480",685870
"2481",685813
"2482",685812
"2483",685811
"2484",685810
"2485",685716
"2486",685355
"2487",684891
"2488",684890
"2489",684879
"2490",684824
"2491",684823
"2492",684822
"2493",684821
"2494",684820
"2495",684819
"2496",684818
"2497",684817
"2498",684816
"2499",684815
"2500",684624
"2501",684623
"2502",684614
"2503",684613
"2504",684593
"2505",684592
"2506",684591
"2507",684590
"2508",684589
"2509",684588
"2510",684587
"2511",684533
"2512",684532
"2513",684531
"2514",684509
"2515",684508
"2516",684507
"2517",684506
"2518",684505
"2519",684504
"2520",684503
"2521",684418
"2522",684417
"2523",684416
"2524",684415
"2525",684376
"2526",684375
"2527",684168
"2528",684157
"2529",684156
"2530",683757
"2531",683643
"2532",683471
"2533",683470
"2534",683469
"2535",683406
"2536",683405
"2537",683404
"2538",683403
"2539",683402
"2540",683401
"2541",683400
"2542",683382
"2543",683381
"2544",683380
"2545",683379
"2546",683351
"2547",683350
"2548",683349
"2549",683348
"2550",683248
"2551",683247
"2552",683151
"2553",683128
"2554",683127
"2555",683126
"2556",683063
"2557",683062
"2558",683037
"2559",683036
"2560",683035
"2561",683034
"2562",683033
"2563",683032
"2564",683031
"2565",682908
"2566",682907
"2567",681962
"2568",681961
"2569",681885
"2570",681846
"2571",681845
"2572",681844
"2573",681843
"2574",681841
"2575",681840
"2576",680601
"2577",679950
"2578",679949
"2579",679558
"2580",679557
"2581",679331
"2582",679330
"2583",678392
"2584",677981
"2585",677980
"2586",677979
"2587",677922
"2588",677921
"2589",677920
"2590",677919
"2591",677918
"2592",677917
"2593",677722
"2594",677721
"2595",677720
"2596",677719
"2597",677718
"2598",677717
"2599",677716
"2600",677698
"2601",677697
"2602",677696
"2603",677654
"2604",677653
"2605",677652
"2606",677651
"2607",677620
"2608",677619
"2609",677617
"2610",677616
"2611",677615
"2612",677614
"2613",677613
"2614",677612
"2615",677611
"2616",677610
"2617",677609
"2618",677608
"2619",677607
"2620",677544
"2621",677370
"2622",677369
"2623",677368
"2624",677088
"2625",677087
"2626",677086
"2627",677085
"2628",677084
"2629",677083
"2630",677003
"2631",676974
"2632",676843
"2633",676842
"2634",676841
"2635",676527
"2636",675434
"2637",675433
"2638",675432
"2639",675431
"2640",675430
"2641",675429
"2642",675428
"2643",675286
"2644",675285
"2645",675284
"2646",675283
"2647",675282
"2648",675281
"2649",675280
"2650",675279
"2651",675278
"2652",675277
"2653",675276
"2654",675275
"2655",675263
"2656",675262
"2657",675261
"2658",675260
"2659",675259
"2660",675257
"2661",675256
"2662",675255
"2663",675215
"2664",675214
"2665",675212
"2666",675211
"2667",675210
"2668",675209
"2669",675207
"2670",675206
"2671",675204
"2672",675203
"2673",675086
"2674",675085
"2675",675084
"2676",675083
"2677",675082
"2678",675081
"2679",675080
"2680",675079
"2681",675077
"2682",675076
"2683",675075
"2684",675074
"2685",675073
"2686",675072
"2687",675071
"2688",675070
"2689",675069
"2690",675068
"2691",675067
"2692",675066
"2693",675065
"2694",675064
"2695",675063
"2696",675062
"2697",675061
"2698",675060
"2699",675057
"2700",675056
"2701",675055
"2702",675054
"2703",675047
"2704",675045
"2705",675044
"2706",675043
"2707",675042
"2708",675041
"2709",675040
"2710",675023
"2711",675022
"2712",675021
"2713",675018
"2714",675017
"2715",675016
"2716",675015
"2717",675014
"2718",675013
"2719",675012
"2720",675011
"2721",675010
"2722",675009
"2723",675008
"2724",675007
"2725",674988
"2726",674987
"2727",674097
"2728",674095
"2729",673926
"2730",673925
"2731",673924
"2732",673923
"2733",673922
"2734",673921
"2735",673920
"2736",673919
"2737",673918
"2738",673881
"2739",673836
"2740",673835
"2741",673490
"2742",673489
"2743",673488
"2744",673487
"2745",673486
"2746",673471
"2747",673470
"2748",673469
"2749",673468
"2750",673467
"2751",673466
"2752",673460
"2753",673459
"2754",673458
"2755",673457
"2756",673456
"2757",673455
"2758",673454
"2759",673453
"2760",673415
"2761",673414
"2762",673359
"2763",673303
"2764",673301
"2765",673300
"2766",672338
"2767",671857
"2768",671856
"2769",671855
"2770",671853
"2771",671852
"2772",671851
"2773",671850
"2774",671849
"2775",671848
"2776",671847
"2777",671846
"2778",671845
"2779",671843
"2780",671828
"2781",671826
"2782",671825
"2783",671824
"2784",671823
"2785",671822
"2786",671821
"2787",671820
"2788",671819
"2789",671818
"2790",671817
"2791",671816
"2792",671815
"2793",671814
"2794",671804
"2795",671587
"2796",671586
"2797",671585
"2798",671584
"2799",671583
"2800",671582
"2801",671581
"2802",671580
"2803",671020
"2804",670605
"2805",670604
"2806",670603
"2807",670438
"2808",669630
"2809",669629
"2810",669039
"2811",669038
"2812",669037
"2813",668495
"2814",668344
"2815",668252
"2816",668209
"2817",668110
"2818",667911
"2819",667910
"2820",667863
"2821",667862
"2822",667861
"2823",667827
"2824",667826
"2825",667825
"2826",667824
"2827",667778
"2828",667777
"2829",667776
"2830",667775
"2831",667774
"2832",667772
"2833",667771
"2834",667770
"2835",667720
"2836",667719
"2837",667718
"2838",667717
"2839",667716
"2840",667715
"2841",667714
"2842",667713
"2843",667712
"2844",667711
"2845",667710
"2846",667709
"2847",667708
"2848",667707
"2849",667706
"2850",667705
"2851",667530
"2852",666674
"2853",666459
"2854",666458
"2855",666457
"2856",666456
"2857",666410
"2858",666409
"2859",666408
"2860",666392
"2861",666391
"2862",666371
"2863",666236
"2864",666235
"2865",666197
"2866",666196
"2867",666195
"2868",666194
"2869",666193
"2870",666192
"2871",666184
"2872",666183
"2873",666182
"2874",666158
"2875",666157
"2876",666156
"2877",666155
"2878",666154
"2879",666150
"2880",666149
"2881",666148
"2882",666147
"2883",666146
"2884",666145
"2885",666144
"2886",666143
"2887",666142
"2888",666141
"2889",665768
"2890",665451
"2891",665430
"2892",665429
"2893",665428
"2894",665427
"2895",665426
"2896",665264
"2897",665063
"2898",665062
"2899",664518
"2900",663415
"2901",663200
"2902",663199
"2903",663198
"2904",663197
"2905",663196
"2906",663195
"2907",663194
"2908",663193
"2909",663192
"2910",663191
"2911",663190
"2912",663189
"2913",663185
"2914",663184
"2915",663183
"2916",663181
"2917",663180
"2918",663179
"2919",663178
"2920",663174
"2921",663173
"2922",663171
"2923",663170
"2924",663168
"2925",663166
"2926",663163
"2927",663162
"2928",663161
"2929",663160
"2930",663159
"2931",663158
"2932",663157
"2933",663156
"2934",663155
"2935",663154
"2936",663153
"2937",663152
"2938",663151
"2939",663150
"2940",663149
"2941",663148
"2942",663147
"2943",663146
"2944",662936
"2945",662935
"2946",662934
"2947",662933
"2948",662612
"2949",662154
"2950",662153
"2951",662152
"2952",661863
"2953",661862
"2954",660792
"2955",660791
"2956",660790
"2957",660261
"2958",660071
"2959",659661
"2960",659660
"2961",659461
"2962",659433
"2963",659432
"2964",659431
"2965",659430
"2966",659279
"2967",658975
"2968",658974
"2969",658973
"2970",658971
"2971",658970
"2972",658969
"2973",658968
"2974",658967
"2975",658966
"2976",658965
"2977",658964
"2978",658959
"2979",658958
"2980",658947
"2981",658946
"2982",658870
"2983",658869
"2984",658868
"2985",658867
"2986",658866
"2987",658865
"2988",658864
"2989",658863
"2990",658777
"2991",658587
"2992",658586
"2993",658585
"2994",658550
"2995",658549
"2996",658494
"2997",658493
"2998",658492
"2999",658491
"3000",658490
"3001",658313
"3002",658312
"3003",658311
"3004",658310
"3005",658309
"3006",658308
"3007",658307
"3008",657945
"3009",657525
"3010",657524
"3011",657422
"3012",657421
"3013",657182
"3014",657181
"3015",657180
"3016",657179
"3017",657178
"3018",657177
"3019",657176
"3020",657174
"3021",657172
"3022",657019
"3023",656715
"3024",656381
"3025",656380
"3026",656379
"3027",656378
"3028",656376
"3029",656375
"3030",656374
"3031",656373
"3032",656372
"3033",656371
"3034",656370
"3035",656369
"3036",656368
"3037",656367
"3038",656366
"3039",656365
"3040",656363
"3041",656362
"3042",656361
"3043",656360
"3044",656358
"3045",656282
"3046",656281
"3047",656116
"3048",655995
"3049",655929
"3050",655928
"3051",655582
"3052",655581
"3053",655520
"3054",655519
"3055",655012
"3056",655011
"3057",655010
"3058",655009
"3059",655008
"3060",655007
"3061",655006
"3062",655005
"3063",655004
"3064",655003
"3065",655002
"3066",655001
"3067",654887
"3068",654886
"3069",654844
"3070",654843
"3071",654583
"3072",654582
"3073",654581
"3074",654580
